"id","shock.stage","instar","temp.avg","temp.var","hs.temp","hs.num","date.died","date.hatch","date.ovp","time.ovp","num.ovp","date.3","mass.in.hs","inst.in.hs","date.in.hs","time.in.hs","date.out.hs","time.out.hs","date.4","date.5","date.p5.1","mass.p5.1","instar.p5.1","date.p5.2","mass.p5.2","inst.p5.2","date.p5.3","mass.p5.3","inst.p5.3","date.p5.4","mass.p5.4","inst.p5.4","date.cull","date.wand","date.em","instar.em","bled.em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","fem.ecl","male.ecl","fem.mass","male.mass","num.unem.mat","num.unem.im","mat.load","tot.load","mass.unem","mass.fail.spin","pup","moth.ecl","pv.dna","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.p5.1.j","date.p5.2.j","date.p5.3.j","date.p5.4.j","date.cull.j","date.wand.j","date.em.j","date.ecl.j","died.bf5","time.ovp.dec","time.in.hs.dec","time.out.hs.dec","tt3","tt4","tt5","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttwand","ttcull","ttem.h","ttem.w","ttecl","ps.em","ps.ecl","ind.male.mass","ind.fem.mass","tot.unem","p.unem.mat","p.unem.im","hs.cal","mass","age"
1,"early","3",25,10,42,3,NA,"10/16/18","10/21/18",11:25:00,2,"10/21/18","72.82",3,"10/21/18",12:37:00,"10/23/18",16:23:00,"10/26/18","10/31/18","11/7/18",11887.71,"5","11/14/18",15029.05,"5",NA,NA,NA,NA,NA,NA,"11/20/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"wasp colony density low at ovp",NA,0,290,295,295,295,297,300,305,312,319,NA,NA,325,NA,NA,NA,"0",11.4166666666667,12.6166666666667,16.3833333333333,5,10,15,22,29,NA,NA,NA,35,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","72.82",5
1,"early","4",25,10,42,3,NA,"10/16/18","10/21/18",11:25:00,2,"10/21/18","72.82",3,"10/21/18",12:37:00,"10/23/18",16:23:00,"10/26/18","10/31/18","11/7/18",11887.71,"5","11/14/18",15029.05,"5",NA,NA,NA,NA,NA,NA,"11/20/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"wasp colony density low at ovp",NA,0,290,295,295,295,297,300,305,312,319,NA,NA,325,NA,NA,NA,"0",11.4166666666667,12.6166666666667,16.3833333333333,5,10,15,22,29,NA,NA,NA,35,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","278.18",10
1,"early","5",25,10,42,3,NA,"10/16/18","10/21/18",11:25:00,2,"10/21/18","72.82",3,"10/21/18",12:37:00,"10/23/18",16:23:00,"10/26/18","10/31/18","11/7/18",11887.71,"5","11/14/18",15029.05,"5",NA,NA,NA,NA,NA,NA,"11/20/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"wasp colony density low at ovp",NA,0,290,295,295,295,297,300,305,312,319,NA,NA,325,NA,NA,NA,"0",11.4166666666667,12.6166666666667,16.3833333333333,5,10,15,22,29,NA,NA,NA,35,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","1453.49",15
1,"early","cull",25,10,42,3,NA,"10/16/18","10/21/18",11:25:00,2,"10/21/18","72.82",3,"10/21/18",12:37:00,"10/23/18",16:23:00,"10/26/18","10/31/18","11/7/18",11887.71,"5","11/14/18",15029.05,"5",NA,NA,NA,NA,NA,NA,"11/20/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"wasp colony density low at ovp",NA,0,290,295,295,295,297,300,305,312,319,NA,NA,325,NA,NA,NA,"0",11.4166666666667,12.6166666666667,16.3833333333333,5,10,15,22,29,NA,NA,NA,35,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","12083.86",35
1,"early","em",25,10,42,3,NA,"10/16/18","10/21/18",11:25:00,2,"10/21/18","72.82",3,"10/21/18",12:37:00,"10/23/18",16:23:00,"10/26/18","10/31/18","11/7/18",11887.71,"5","11/14/18",15029.05,"5",NA,NA,NA,NA,NA,NA,"11/20/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"wasp colony density low at ovp",NA,0,290,295,295,295,297,300,305,312,319,NA,NA,325,NA,NA,NA,"0",11.4166666666667,12.6166666666667,16.3833333333333,5,10,15,22,29,NA,NA,NA,35,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
1,"early","wand",25,10,42,3,NA,"10/16/18","10/21/18",11:25:00,2,"10/21/18","72.82",3,"10/21/18",12:37:00,"10/23/18",16:23:00,"10/26/18","10/31/18","11/7/18",11887.71,"5","11/14/18",15029.05,"5",NA,NA,NA,NA,NA,NA,"11/20/18",NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"wasp colony density low at ovp",NA,0,290,295,295,295,297,300,305,312,319,NA,NA,325,NA,NA,NA,"0",11.4166666666667,12.6166666666667,16.3833333333333,5,10,15,22,29,NA,NA,NA,35,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
10,"mid","3",25,10,42,3,NA,"10/16/18","10/21/18",11:16:00,1,"10/21/18","384.17",NA,"10/25/18",10:25:00,"10/27/18",16:45:00,"10/25/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43409.00",5,0,135,127,8,"11/11/18",110,11,99,3.06,22.53,18,1,"153",154,NA,NA,NA,NA,NA,"wasp colony density low at ovp","1 immature 2nd, no 1sts seen",0,290,295,295,299,301,299,305,NA,NA,NA,NA,NA,NA,NA,316,"0",11.2666666666667,10.4166666666667,16.75,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,21,0.876623376623377,0.714285714285714,0.227575757575758,0.278181818181818,19,0.947368421052632,0.0526315789473684,"high","59.04",5
10,"mid","4",25,10,42,3,NA,"10/16/18","10/21/18",11:16:00,1,"10/21/18","384.17",NA,"10/25/18",10:25:00,"10/27/18",16:45:00,"10/25/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43409.00",5,0,135,127,8,"11/11/18",110,11,99,3.06,22.53,18,1,"153",154,NA,NA,NA,NA,NA,"wasp colony density low at ovp","1 immature 2nd, no 1sts seen",0,290,295,295,299,301,299,305,NA,NA,NA,NA,NA,NA,NA,316,"0",11.2666666666667,10.4166666666667,16.75,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,21,0.876623376623377,0.714285714285714,0.227575757575758,0.278181818181818,19,0.947368421052632,0.0526315789473684,"high","384.17",9
10,"mid","5",25,10,42,3,NA,"10/16/18","10/21/18",11:16:00,1,"10/21/18","384.17",NA,"10/25/18",10:25:00,"10/27/18",16:45:00,"10/25/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43409.00",5,0,135,127,8,"11/11/18",110,11,99,3.06,22.53,18,1,"153",154,NA,NA,NA,NA,NA,"wasp colony density low at ovp","1 immature 2nd, no 1sts seen",0,290,295,295,299,301,299,305,NA,NA,NA,NA,NA,NA,NA,316,"0",11.2666666666667,10.4166666666667,16.75,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,21,0.876623376623377,0.714285714285714,0.227575757575758,0.278181818181818,19,0.947368421052632,0.0526315789473684,"high","1464.09",15
10,"mid","cull",25,10,42,3,NA,"10/16/18","10/21/18",11:16:00,1,"10/21/18","384.17",NA,"10/25/18",10:25:00,"10/27/18",16:45:00,"10/25/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43409.00",5,0,135,127,8,"11/11/18",110,11,99,3.06,22.53,18,1,"153",154,NA,NA,NA,NA,NA,"wasp colony density low at ovp","1 immature 2nd, no 1sts seen",0,290,295,295,299,301,299,305,NA,NA,NA,NA,NA,NA,NA,316,"0",11.2666666666667,10.4166666666667,16.75,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,21,0.876623376623377,0.714285714285714,0.227575757575758,0.278181818181818,19,0.947368421052632,0.0526315789473684,"high",NA,NA
10,"mid","em",25,10,42,3,NA,"10/16/18","10/21/18",11:16:00,1,"10/21/18","384.17",NA,"10/25/18",10:25:00,"10/27/18",16:45:00,"10/25/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43409.00",5,0,135,127,8,"11/11/18",110,11,99,3.06,22.53,18,1,"153",154,NA,NA,NA,NA,NA,"wasp colony density low at ovp","1 immature 2nd, no 1sts seen",0,290,295,295,299,301,299,305,NA,NA,NA,NA,NA,NA,NA,316,"0",11.2666666666667,10.4166666666667,16.75,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,21,0.876623376623377,0.714285714285714,0.227575757575758,0.278181818181818,19,0.947368421052632,0.0526315789473684,"high","3928.75",NA
10,"mid","wand",25,10,42,3,NA,"10/16/18","10/21/18",11:16:00,1,"10/21/18","384.17",NA,"10/25/18",10:25:00,"10/27/18",16:45:00,"10/25/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43409.00",5,0,135,127,8,"11/11/18",110,11,99,3.06,22.53,18,1,"153",154,NA,NA,NA,NA,NA,"wasp colony density low at ovp","1 immature 2nd, no 1sts seen",0,290,295,295,299,301,299,305,NA,NA,NA,NA,NA,NA,NA,316,"0",11.2666666666667,10.4166666666667,16.75,5,9,15,NA,NA,NA,NA,NA,NA,NA,NA,21,0.876623376623377,0.714285714285714,0.227575757575758,0.278181818181818,19,0.947368421052632,0.0526315789473684,"high",NA,NA
100,"late","3",25,10,42,3,NA,"10/19/18","10/25/18",10:09:00,1,"10/25/18","2092.22",5,"11/4/18",11:15:00,"11/6/18",16:53:00,"10/28/18","11/3/18","11/10/18",1570.35,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43417.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,52,"13",65,NA,NA,NA,NA,NA,"removed cuticle from 5th prolegs at molt to 5th","52 immature 2nds of various sizes, mostly small--some could have been 1sts. at least 7 1sts. most larvae were small and had whiteish spots in abdomen, have seen in other specimens as well",0,293,299,299,309,311,302,308,315,NA,NA,NA,NA,NA,NA,NA,"0",10.15,11.25,16.8833333333333,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0153846153846154,0,NA,NA,64,0.1875,0.8125,"high","66.61",6
100,"late","4",25,10,42,3,NA,"10/19/18","10/25/18",10:09:00,1,"10/25/18","2092.22",5,"11/4/18",11:15:00,"11/6/18",16:53:00,"10/28/18","11/3/18","11/10/18",1570.35,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43417.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,52,"13",65,NA,NA,NA,NA,NA,"removed cuticle from 5th prolegs at molt to 5th","52 immature 2nds of various sizes, mostly small--some could have been 1sts. at least 7 1sts. most larvae were small and had whiteish spots in abdomen, have seen in other specimens as well",0,293,299,299,309,311,302,308,315,NA,NA,NA,NA,NA,NA,NA,"0",10.15,11.25,16.8833333333333,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0153846153846154,0,NA,NA,64,0.1875,0.8125,"high","324.78",9
100,"late","5",25,10,42,3,NA,"10/19/18","10/25/18",10:09:00,1,"10/25/18","2092.22",5,"11/4/18",11:15:00,"11/6/18",16:53:00,"10/28/18","11/3/18","11/10/18",1570.35,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43417.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,52,"13",65,NA,NA,NA,NA,NA,"removed cuticle from 5th prolegs at molt to 5th","52 immature 2nds of various sizes, mostly small--some could have been 1sts. at least 7 1sts. most larvae were small and had whiteish spots in abdomen, have seen in other specimens as well",0,293,299,299,309,311,302,308,315,NA,NA,NA,NA,NA,NA,NA,"0",10.15,11.25,16.8833333333333,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0153846153846154,0,NA,NA,64,0.1875,0.8125,"high","1686.73",15
100,"late","cull",25,10,42,3,NA,"10/19/18","10/25/18",10:09:00,1,"10/25/18","2092.22",5,"11/4/18",11:15:00,"11/6/18",16:53:00,"10/28/18","11/3/18","11/10/18",1570.35,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43417.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,52,"13",65,NA,NA,NA,NA,NA,"removed cuticle from 5th prolegs at molt to 5th","52 immature 2nds of various sizes, mostly small--some could have been 1sts. at least 7 1sts. most larvae were small and had whiteish spots in abdomen, have seen in other specimens as well",0,293,299,299,309,311,302,308,315,NA,NA,NA,NA,NA,NA,NA,"0",10.15,11.25,16.8833333333333,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0153846153846154,0,NA,NA,64,0.1875,0.8125,"high",NA,NA
100,"late","em",25,10,42,3,NA,"10/19/18","10/25/18",10:09:00,1,"10/25/18","2092.22",5,"11/4/18",11:15:00,"11/6/18",16:53:00,"10/28/18","11/3/18","11/10/18",1570.35,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43417.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,52,"13",65,NA,NA,NA,NA,NA,"removed cuticle from 5th prolegs at molt to 5th","52 immature 2nds of various sizes, mostly small--some could have been 1sts. at least 7 1sts. most larvae were small and had whiteish spots in abdomen, have seen in other specimens as well",0,293,299,299,309,311,302,308,315,NA,NA,NA,NA,NA,NA,NA,"0",10.15,11.25,16.8833333333333,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0153846153846154,0,NA,NA,64,0.1875,0.8125,"high","1009.48",NA
100,"late","wand",25,10,42,3,NA,"10/19/18","10/25/18",10:09:00,1,"10/25/18","2092.22",5,"11/4/18",11:15:00,"11/6/18",16:53:00,"10/28/18","11/3/18","11/10/18",1570.35,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43417.00",5,0,1,0,1,NA,0,NA,NA,NA,NA,12,52,"13",65,NA,NA,NA,NA,NA,"removed cuticle from 5th prolegs at molt to 5th","52 immature 2nds of various sizes, mostly small--some could have been 1sts. at least 7 1sts. most larvae were small and had whiteish spots in abdomen, have seen in other specimens as well",0,293,299,299,309,311,302,308,315,NA,NA,NA,NA,NA,NA,NA,"0",10.15,11.25,16.8833333333333,6,9,15,22,NA,NA,NA,NA,NA,NA,NA,NA,0.0153846153846154,0,NA,NA,64,0.1875,0.8125,"high",NA,NA
101,"mid","3",25,10,42,3,"10/29/18","10/19/18","10/25/18",09:56:00,1,"10/25/18","219.19",3,"10/29/18",09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"attempted to remove cutcile after molt into 4th and caterpillar died.",NA,303,293,299,299,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",9.93333333333333,9,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","60.88",6
101,"mid","4",25,10,42,3,"10/29/18","10/19/18","10/25/18",09:56:00,1,"10/25/18","219.19",3,"10/29/18",09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"attempted to remove cutcile after molt into 4th and caterpillar died.",NA,303,293,299,299,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",9.93333333333333,9,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
101,"mid","5",25,10,42,3,"10/29/18","10/19/18","10/25/18",09:56:00,1,"10/25/18","219.19",3,"10/29/18",09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"attempted to remove cutcile after molt into 4th and caterpillar died.",NA,303,293,299,299,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",9.93333333333333,9,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
101,"mid","cull",25,10,42,3,"10/29/18","10/19/18","10/25/18",09:56:00,1,"10/25/18","219.19",3,"10/29/18",09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"attempted to remove cutcile after molt into 4th and caterpillar died.",NA,303,293,299,299,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",9.93333333333333,9,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
101,"mid","em",25,10,42,3,"10/29/18","10/19/18","10/25/18",09:56:00,1,"10/25/18","219.19",3,"10/29/18",09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"attempted to remove cutcile after molt into 4th and caterpillar died.",NA,303,293,299,299,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",9.93333333333333,9,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
101,"mid","wand",25,10,42,3,"10/29/18","10/19/18","10/25/18",09:56:00,1,"10/25/18","219.19",3,"10/29/18",09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,NA,NA,NA,"attempted to remove cutcile after molt into 4th and caterpillar died.",NA,303,293,299,299,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",9.93333333333333,9,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
102,"late","3",25,10,42,3,NA,"10/19/18","10/25/18",10:08:00,1,"10/25/18","3923.51",5,"11/1/18",08:10:00,"11/3/18",16:45:00,"10/28/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43410.00",NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,1,NA,NA,NA,NA,0,293,299,299,306,308,302,305,NA,NA,NA,NA,NA,NA,NA,NA,"0",10.1333333333333,8.16666666666667,16.75,6,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","77.78",6
102,"late","4",25,10,42,3,NA,"10/19/18","10/25/18",10:08:00,1,"10/25/18","3923.51",5,"11/1/18",08:10:00,"11/3/18",16:45:00,"10/28/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43410.00",NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,1,NA,NA,NA,NA,0,293,299,299,306,308,302,305,NA,NA,NA,NA,NA,NA,NA,NA,"0",10.1333333333333,8.16666666666667,16.75,6,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","652.01",9
102,"late","5",25,10,42,3,NA,"10/19/18","10/25/18",10:08:00,1,"10/25/18","3923.51",5,"11/1/18",08:10:00,"11/3/18",16:45:00,"10/28/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43410.00",NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,1,NA,NA,NA,NA,0,293,299,299,306,308,302,305,NA,NA,NA,NA,NA,NA,NA,NA,"0",10.1333333333333,8.16666666666667,16.75,6,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","1861.15",12
102,"late","cull",25,10,42,3,NA,"10/19/18","10/25/18",10:08:00,1,"10/25/18","3923.51",5,"11/1/18",08:10:00,"11/3/18",16:45:00,"10/28/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43410.00",NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,1,NA,NA,NA,NA,0,293,299,299,306,308,302,305,NA,NA,NA,NA,NA,NA,NA,NA,"0",10.1333333333333,8.16666666666667,16.75,6,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
102,"late","em",25,10,42,3,NA,"10/19/18","10/25/18",10:08:00,1,"10/25/18","3923.51",5,"11/1/18",08:10:00,"11/3/18",16:45:00,"10/28/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43410.00",NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,1,NA,NA,NA,NA,0,293,299,299,306,308,302,305,NA,NA,NA,NA,NA,NA,NA,NA,"0",10.1333333333333,8.16666666666667,16.75,6,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high",NA,NA
102,"late","wand",25,10,42,3,NA,"10/19/18","10/25/18",10:08:00,1,"10/25/18","3923.51",5,"11/1/18",08:10:00,"11/3/18",16:45:00,"10/28/18","10/31/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43410.00",NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"0",0,NA,NA,1,NA,NA,NA,NA,0,293,299,299,306,308,302,305,NA,NA,NA,NA,NA,NA,NA,NA,"0",10.1333333333333,8.16666666666667,16.75,6,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"high","12/1/26",NA
103,"control","3",25,10,0,0,NA,"10/19/18","10/25/18",10:16:00,2,"10/25/18","FALSE",NA,NA,NA,NA,NA,"10/29/18","11/4/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43412.00",5,1,110,53,57,"11/15/18",35,8,27,2.42,5.68,54,0,"164",164,NA,NA,NA,NA,NA,NA,"mostly mature 2nds, 1 or 2 that looked like they had not shed their cuticle when molting to 3rd. a few 1st instars, not counted",0,293,299,299,0,NA,303,309,NA,NA,NA,NA,NA,NA,NA,320,"0",10.2666666666667,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,21,0.670731707317073,0.213414634146341,0.21037037037037,0.3025,54,1,0,"none","54.96",6
103,"control","4",25,10,0,0,NA,"10/19/18","10/25/18",10:16:00,2,"10/25/18","FALSE",NA,NA,NA,NA,NA,"10/29/18","11/4/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43412.00",5,1,110,53,57,"11/15/18",35,8,27,2.42,5.68,54,0,"164",164,NA,NA,NA,NA,NA,NA,"mostly mature 2nds, 1 or 2 that looked like they had not shed their cuticle when molting to 3rd. a few 1st instars, not counted",0,293,299,299,0,NA,303,309,NA,NA,NA,NA,NA,NA,NA,320,"0",10.2666666666667,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,21,0.670731707317073,0.213414634146341,0.21037037037037,0.3025,54,1,0,"none","359.29",10
103,"control","5",25,10,0,0,NA,"10/19/18","10/25/18",10:16:00,2,"10/25/18","FALSE",NA,NA,NA,NA,NA,"10/29/18","11/4/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43412.00",5,1,110,53,57,"11/15/18",35,8,27,2.42,5.68,54,0,"164",164,NA,NA,NA,NA,NA,NA,"mostly mature 2nds, 1 or 2 that looked like they had not shed their cuticle when molting to 3rd. a few 1st instars, not counted",0,293,299,299,0,NA,303,309,NA,NA,NA,NA,NA,NA,NA,320,"0",10.2666666666667,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,21,0.670731707317073,0.213414634146341,0.21037037037037,0.3025,54,1,0,"none","2381.05",16
103,"control","cull",25,10,0,0,NA,"10/19/18","10/25/18",10:16:00,2,"10/25/18","FALSE",NA,NA,NA,NA,NA,"10/29/18","11/4/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43412.00",5,1,110,53,57,"11/15/18",35,8,27,2.42,5.68,54,0,"164",164,NA,NA,NA,NA,NA,NA,"mostly mature 2nds, 1 or 2 that looked like they had not shed their cuticle when molting to 3rd. a few 1st instars, not counted",0,293,299,299,0,NA,303,309,NA,NA,NA,NA,NA,NA,NA,320,"0",10.2666666666667,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,21,0.670731707317073,0.213414634146341,0.21037037037037,0.3025,54,1,0,"none",NA,NA
103,"control","em",25,10,0,0,NA,"10/19/18","10/25/18",10:16:00,2,"10/25/18","FALSE",NA,NA,NA,NA,NA,"10/29/18","11/4/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43412.00",5,1,110,53,57,"11/15/18",35,8,27,2.42,5.68,54,0,"164",164,NA,NA,NA,NA,NA,NA,"mostly mature 2nds, 1 or 2 that looked like they had not shed their cuticle when molting to 3rd. a few 1st instars, not counted",0,293,299,299,0,NA,303,309,NA,NA,NA,NA,NA,NA,NA,320,"0",10.2666666666667,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,21,0.670731707317073,0.213414634146341,0.21037037037037,0.3025,54,1,0,"none","4732.29",NA
103,"control","wand",25,10,0,0,NA,"10/19/18","10/25/18",10:16:00,2,"10/25/18","FALSE",NA,NA,NA,NA,NA,"10/29/18","11/4/18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43412.00",5,1,110,53,57,"11/15/18",35,8,27,2.42,5.68,54,0,"164",164,NA,NA,NA,NA,NA,NA,"mostly mature 2nds, 1 or 2 that looked like they had not shed their cuticle when molting to 3rd. a few 1st instars, not counted",0,293,299,299,0,NA,303,309,NA,NA,NA,NA,NA,NA,NA,320,"0",10.2666666666667,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,21,0.670731707317073,0.213414634146341,0.21037037037037,0.3025,54,1,0,"none",NA,NA
